task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
431,hu-worker-c43,40/702921,nf-407029215afdaeef5d9851d28bbe92f6,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930266861,1712931472000,1712931500000,1233139,27000,-,300.8,0.1,350666752,978436096,351690752,1045512192,3049413833,152026372,43708,29653,0,152064000,15,49,/input/data/work/40/7029215afdaeef5d9851d28bbe92f6,true,-,7,2,2,20
449,hu-worker-c23,a7/2398ba,nf-a72398baf2ab6216f2cf2d24a72cdffb,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930274321,1712931475000,1712931505000,1230679,28000,-,304.1,0.1,368295936,978403328,372682752,1045516288,3066433201,168205463,48520,33603,0,168243200,11,126,/input/data/work/a7/2398baf2ab6216f2cf2d24a72cdffb,true,-,5,1,2,25
483,hu-worker-c29,1f/bbed06,nf-1fbbed0622eeca033c26253e0c06aa49,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0,6,28800000,-,38654705664,1,1712930428346,1712931085000,1712931498000,1069654,410000,-,110.9,1.8,4772864000,5655494656,5524480000,6407340032,4374028508,982191199,280298,20574421,0,491106304,40462,2234,/input/data/work/1f/bbed0622eeca033c26253e0c06aa49,true,-,4,1,2,32
485,hu-worker-c23,b1/7f181c,nf-b17f181c3dd3625aa14f39d59c04ac7c,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930428413,1712931473000,1712931503000,1074587,29000,-,300.3,0.1,380022784,978399232,381345792,1045512192,3142031763,203623720,60221,42250,0,203661312,10,1225,/input/data/work/b1/7f181c3dd3625aa14f39d59c04ac7c,true,-,4,1,2,27
510,hu-worker-c43,4f/70edc9,nf-4f70edc9028979160d608df90eb0b720,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930618643,1712931470000,1712931499000,880357,28000,-,308.2,0.1,369795072,978403328,370712576,1045516288,3126468154,192488502,54822,39531,0,192524288,11,55,/input/data/work/4f/70edc9028979160d608df90eb0b720,true,-,5,1,3,26
174,hu-worker-c23,4a/6c9569,nf-4a6c9569e386151b98ca24fa53696478,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712924699466,1712931487000,1712931505000,6805534,17000,-,134.1,0.0,22536192,180604928,22536192,231661568,2164383649,2498294,66278,627,0,2502656,168615,226,/input/data/work/4a/6c9569e386151b98ca24fa53696478,true,-,7,2,3,56
335,hu-worker-c23,a1/b6e4bf,nf-a1b6e4bf7768d21010433a06633c4471,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712929078696,1712931487000,1712931505000,2426304,18000,-,133.6,0.0,23080960,180801536,23080960,231661568,2224316098,2552116,68107,640,0,2555904,165306,298,/input/data/work/a1/b6e4bf7768d21010433a06633c4471,true,-,7,1,2,28
437,hu-worker-c43,77/42c551,nf-7742c5513cdced01b11b5f96c02c0f66,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930267274,1712931476000,1712931505000,1237726,27000,-,276.1,0.1,348975104,978436096,349577216,1045512192,3040849359,154671322,44399,30298,0,154705920,8,132,/input/data/work/77/42c5513cdced01b11b5f96c02c0f66,true,-,7,2,2,31
177,hu-worker-c23,a5/d63725,nf-a5d63725a8459c9b71cb1534921d7645,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712924729190,1712931499000,1712931520000,6790810,20000,-,123.9,0.0,25194496,182894592,25194496,231661568,2153092989,2570686,65933,645,0,2576384,189895,382,/input/data/work/a5/d63725a8459c9b71cb1534921d7645,true,-,7,1,4,34
407,hu-worker-c23,ae/720fd9,nf-ae720fd987c7de479fd14da2595854af,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712930080732,1712931508000,1712931527000,1446268,19000,-,133.8,0.0,21295104,179310592,21295104,231661568,2149214540,2522996,65813,633,0,2527232,149829,286,/input/data/work/ae/720fd987c7de479fd14da2595854af,true,-,7,1,3,37
443,hu-worker-c43,42/2f1ee6,nf-422f1ee6869985518f66a937ab248dcd,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930267490,1712931494000,1712931522000,1254510,26000,-,273.1,0.1,347324416,978403328,358236160,1045516288,3075950918,188411135,55078,38536,0,188448768,13,203,/input/data/work/42/2f1ee6869985518f66a937ab248dcd,true,-,6,2,2,28
455,hu-worker-c23,36/b6170d,nf-36b6170dcd495958bbfdc6e9f2310a8d,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930282447,1712931497000,1712931527000,1244553,29000,-,274.7,0.1,322310144,978407424,353103872,1045516288,3027984605,168746384,47851,33735,0,168783872,16,312,/input/data/work/36/b6170dcd495958bbfdc6e9f2310a8d,true,-,5,1,2,24
461,hu-worker-c43,c6/81715c,nf-c681715cf3df4b5731953b40e90d220e,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930305977,1712931496000,1712931523000,1217023,26000,-,280.7,0.1,357838848,978399232,376123392,1045512192,3004145446,174248060,49423,35076,0,174276608,9,189,/input/data/work/c6/81715cf3df4b5731953b40e90d220e,true,-,4,1,2,23
473,hu-worker-c43,c1/437360,nf-c1437360d6782463b355701eed18c59d,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930347043,1712931501000,1712931529000,1181957,26000,-,289.0,0.1,333008896,978399232,350064640,1045512192,2974155894,162773386,46481,32277,0,162811904,7,249,/input/data/work/c1/437360d6782463b355701eed18c59d,true,-,5,1,2,24
479,hu-worker-c23,db/70a419,nf-db70a419f828a82e31aa8f88e3557f37,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930371662,1712931504000,1712931533000,1161338,27000,-,293.7,0.1,369389568,978436096,371601408,1045512192,2944810104,152550016,42832,29779,0,152580096,8,114,/input/data/work/db/70a419f828a82e31aa8f88e3557f37,true,-,5,1,3,25
552,hu-worker-c43,dc/0b4319,nf-dc0b431908c2e1764f98cd4e0ddb04e6,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930860372,1712931503000,1712931531000,670628,27000,-,283.6,0.1,341426176,978403328,356794368,1045516288,2935742547,155697960,44067,30546,0,155721728,14,92,/input/data/work/dc/0b431908c2e1764f98cd4e0ddb04e6,true,-,7,1,2,28
182,hu-worker-c23,b5/21b652,nf-b521b65286e194a84bd6175a4eb6a9f0,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712925011234,1712931508000,1712931528000,6516766,20000,-,126.6,0.0,20426752,178204672,20426752,231661568,2151596154,2527318,65887,634,0,2531328,138070,444,/input/data/work/b5/21b65286e194a84bd6175a4eb6a9f0,true,-,7,1,6,37
366,hu-worker-c23,43/0f6b0e,nf-430f6b0ef37c7109f2b0a89efeae5363,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712929749608,1712931523000,1712931540000,1790392,17000,-,131.9,0.0,23461888,181354496,23461888,231661568,2145240733,2516572,65692,632,0,2523136,171836,88,/input/data/work/43/0f6b0ef37c7109f2b0a89efeae5363,true,-,6,2,3,37
486,hu-worker-c40,64/f19fc9,nf-64f19fc9bd0e14024669c1c20e188c3a,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0,6,28800000,-,38654705664,1,1712930438242,1712931234000,1712931540000,1101758,304000,-,111.1,1.5,4042891264,5008515072,5612974080,6582063104,4091700324,966543402,261737,20267754,0,483287040,39888,1301,/input/data/work/64/f19fc9bd0e14024669c1c20e188c3a,true,-,6,1,2,24
491,hu-worker-c23,1c/ad1e8b,nf-1cad1e8bdedac11053c5a70f2cd0570d,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930438321,1712931505000,1712931535000,1096679,28000,-,287.5,0.1,365711360,978403328,366858240,1045516288,2934095658,155287770,43670,30448,0,155320320,15,101,/input/data/work/1c/ad1e8bdedac11053c5a70f2cd0570d,true,-,6,1,3,28
504,hu-worker-c40,f2/d2f990,nf-f2d2f990f7b90837579ac5f0cca8b671,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930602122,1712931510000,1712931544000,941878,32000,-,276.8,0.1,367681536,978403328,371277824,1045512192,2942160852,157401675,44500,30966,4194304,157442048,29,158,/input/data/work/f2/d2f990f7b90837579ac5f0cca8b671,true,-,6,1,3,28
540,hu-worker-c43,7e/d9b47f,nf-7ed9b47fba4504292cbbf8ec6d265bcb,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930840075,1712931508000,1712931535000,694925,26000,-,267.1,0.1,313163776,978399232,357748736,1045512192,2892887915,172860802,49701,34740,0,172900352,14,81,/input/data/work/7e/d9b47fba4504292cbbf8ec6d265bcb,true,-,6,2,2,28
546,hu-worker-c23,85/bbf1a2,nf-85bbf1a2f33b308f90d572ea34c44628,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930850068,1712931508000,1712931537000,686932,28000,-,280.1,0.1,342646784,978399232,343482368,1045512192,2934994894,155416276,43898,30480,0,155451392,12,352,/input/data/work/85/bbf1a2f33b308f90d572ea34c44628,true,-,5,0,3,23
210,hu-worker-c23,1c/4b60e9,nf-1c4b60e9a3d13c767572303bf18242bc,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712925800385,1712931530000,1712931548000,5747615,18000,-,133.0,0.0,23191552,181178368,23191552,231661568,2119750263,2576814,64919,646,0,2580480,159383,270,/input/data/work/1c/4b60e9a3d13c767572303bf18242bc,true,-,5,2,3,24
215,hu-worker-c43,56/bc50e5,nf-56bc50e58157e9cba4a4be65c60878ca,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712925867085,1712931534000,1712931551000,5683915,17000,-,134.2,0.0,22884352,180924416,22884352,231661568,2016603536,2494502,61766,626,0,2498560,158926,133,/input/data/work/56/bc50e58157e9cba4a4be65c60878ca,true,-,7,2,4,37
240,hu-worker-c43,3c/7d7d58,nf-3c7d7d587f311840c24962f9a9bc8975,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712926952708,1712931534000,1712931551000,4598292,17000,-,135.2,0.0,22618112,180305920,22618112,231661568,2020316139,2500790,61880,628,0,2506752,160867,144,/input/data/work/3c/7d7d587f311840c24962f9a9bc8975,true,-,7,1,4,36
390,hu-worker-c23,ea/61f43f,nf-ea61f43f4e1f873dc771c3e1a9603066,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712929896017,1712931531000,1712931549000,1652983,18000,-,132.2,0.0,21868544,179544064,21868544,231661568,2113886317,2520172,64736,633,0,2527232,157288,348,/input/data/work/ea/61f43f4e1f873dc771c3e1a9603066,true,-,7,2,3,37
394,hu-worker-c43,57/620d9f,nf-57620d9f4755b2f29e883d907aed9722,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712929975602,1712931534000,1712931551000,1575398,17000,-,132.5,0.0,22618112,180228096,22618112,231661568,2085158894,2567052,63858,644,0,2572288,158461,142,/input/data/work/57/620d9f4755b2f29e883d907aed9722,true,-,4,1,2,34
398,hu-worker-c23,9d/665f4e,nf-9d665f4e36c0bc2503294dcf1381aaf5,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712929982310,1712931538000,1712931555000,1572690,17000,-,134.0,0.0,21417984,179433472,21417984,231661568,2013200273,2466476,61663,619,0,2469888,155273,309,/input/data/work/9d/665f4e36c0bc2503294dcf1381aaf5,true,-,5,1,2,24
428,hu-worker-c43,39/d6232c,nf-39d6232c18a7377bc092506c9016e0d3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712930266902,1712931538000,1712931553000,1286098,15000,-,133.3,0.0,23003136,180903936,23003136,231661568,1918529167,2444636,58772,614,0,2449408,164499,129,/input/data/work/39/d6232c18a7377bc092506c9016e0d3,true,-,6,2,2,29
446,hu-worker-c43,8f/6dd6f1,nf-8f6dd6f10c5bce93c797dc4fcd67ba17,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712930274188,1712931538000,1712931554000,1279812,16000,-,131.2,0.0,22278144,179658752,22278144,231661568,1915083125,2426756,58668,610,0,2433024,158175,122,/input/data/work/8f/6dd6f10c5bce93c797dc4fcd67ba17,true,-,5,1,2,24
467,hu-worker-c29,5a/eb1f2f,nf-5aeb1f2f8bb85d918ce74bc3043fd67c,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930314728,1712931502000,1712931545000,1230272,42000,-,276.6,0.1,358481920,978407424,362590208,1045520384,2969760862,155815931,44324,30576,897024,155844608,14,177,/input/data/work/5a/eb1f2f8bb85d918ce74bc3043fd67c,true,-,4,1,2,23
482,hu-worker-c43,00/2f944f,nf-002f944f567986a9385494a648e888fd,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712930428378,1712931538000,1712931554000,1125622,16000,-,133.2,0.0,23363584,181100544,23363584,231661568,1941521256,2472676,59474,621,0,2478080,159546,128,/input/data/work/00/2f944f567986a9385494a648e888fd,true,-,5,1,2,24
513,hu-worker-c40,77/18813e,nf-7718813e75513aa29926f0878b0a70eb,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0,6,28800000,-,38654705664,1,1712930621336,1712931332000,1712931561000,939664,227000,-,112.2,1.5,3901026304,4540059648,4652646400,5291905024,2919661972,732946212,195746,15404698,0,366485504,26376,1223,/input/data/work/77/18813e75513aa29926f0878b0a70eb,true,-,5,1,2,24
522,hu-worker-c23,33/b2b3a2,nf-33b2b3a20701301d078b9ebd023bac02,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930640118,1712931530000,1712931557000,916882,26000,-,246.0,0.1,298229760,978407424,306778112,1045520384,2381262943,81888529,19909,12528,0,81920000,13,262,/input/data/work/33/b2b3a20701301d078b9ebd023bac02,true,-,4,1,3,33
528,hu-worker-c43,6b/b0f035,nf-6bb0f0359bc082a7ffe11c35be45a4af,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930720018,1712931524000,1712931551000,830982,26000,-,260.8,0.1,320761856,978403328,334602240,1045516288,2738179854,120596730,34411,21979,0,120631296,13,217,/input/data/work/6b/b0f0359bc082a7ffe11c35be45a4af,true,-,5,1,4,33
534,hu-worker-c43,bb/6f64fb,nf-bb6f64fbe5aa30b3209277f6e7d07fd0,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/subread:2.0.1--hed695b0_0,6,28800000,-,38654705664,1,1712930820050,1712931525000,1712931552000,731950,26000,-,258.7,0.1,291246080,978403328,302211072,1045516288,2633914010,88861450,23321,14229,0,88887296,16,196,/input/data/work/bb/6f64fbe5aa30b3209277f6e7d07fd0,true,-,7,1,3,29
549,hu-worker-c40,5d/c42ef2,nf-5dc42ef2f6a35eaf207644fe3e935f85,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0,6,28800000,-,38654705664,1,1712930860332,1712931249000,1712931554000,693668,303000,-,111.1,1.8,4719886336,5634744320,5471559680,6386589696,4091696856,966543402,283987,20267754,0,483287040,39582,1269,/input/data/work/5d/c42ef2f6a35eaf207644fe3e935f85,true,-,8,1,3,29
184,hu-worker-c23,08/3fa654,nf-083fa65497caf5c88a1653b4ed304e26,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1712925011363,1712931535000,1712931554000,6542637,19000,-,134.5,0.0,22167552,179892224,22167552,231661568,2111851848,2550318,64678,640,0,2555904,148640,399,/input/data/work/08/3fa65497caf5c88a1653b4ed304e26,true,-,7,1,3,36
