task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
411,hu-worker-c43,8f/056c64,nf-8f056c6428e43445d14587cfafb2caed,NFCORE_RNASEQ:RNASEQ:DUPRADAR,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/bioconductor-dupradar:1.28.0--r42hdfd78af_0,1,72000000,-,6442450944,1,1713192014449,1713192355000,1713192608000,593551,252000,-,104.5,0.2,438710272,4826214400,438710272,4936028160,11624429405,171062536,1437343,41566,139264,171134976,6147,34,/input/data/work/8f/056c6428e43445d14587cfafb2caed,true,-,7,1,3,38
332,hu-worker-c43,d9/5c3a53,nf-d95c3a539ffc8f4349c3540b70a665ff,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/picard:3.0.0--hdfd78af_1,6,28800000,-,38654705664,1,1713190937922,1713192070000,1713192611000,1673078,537000,-,110.0,8.0,21468037120,36045615104,21468110848,36045623296,4051728438,2145813401,733602,17450,139264,2146947072,13,2,/input/data/work/d9/5c3a539ffc8f4349c3540b70a665ff,true,-,6,2,3,31
394,hu-worker-c23,c1/419645,nf-c1419645468ba11318d6b4f493fab16e,NFCORE_RNASEQ:RNASEQ:DUPRADAR,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/bioconductor-dupradar:1.28.0--r42hdfd78af_0,1,72000000,-,6442450944,1,1713191882075,1713192354000,1713192611000,728925,256000,-,104.0,0.2,435585024,4826210304,435585024,4936024064,11526349216,166085036,1424643,40361,176128,166154240,6264,33,/input/data/work/c1/419645468ba11318d6b4f493fab16e,true,-,6,1,3,29
294,hu-worker-c40,7f/769107,nf-7f769107f107edc010018537d5ff020d,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/picard:3.0.0--hdfd78af_1,6,28800000,-,38654705664,1,1713190345592,1713191905000,1713192654000,2308408,745000,-,109.9,7.1,19256012800,36045615104,19256012800,36052627456,3802523339,2013774655,691100,16393,4304896,2014937088,13,2,/input/data/work/7f/769107f107edc010018537d5ff020d,true,-,7,1,3,22
292,hu-worker-c23,d7/049a23,nf-d7049a2385e1915d14789e5ebabf354b,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/picard:3.0.0--hdfd78af_1,6,28800000,-,38654705664,1,1713190279868,1713192113000,1713192657000,2377132,541000,-,108.7,6.6,17932447744,36045615104,17958711296,36112732160,4059104005,2149755696,735252,17479,782336,2150977536,14,3,/input/data/work/d7/049a2385e1915d14789e5ebabf354b,true,-,6,2,3,38
280,hu-worker-c40,53/d1507c,nf-53d1507c09cea76559ac93e87481459b,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713190056138,1713192416000,1713192684000,2627862,268000,-,475.4,2.6,7123542016,8175128576,7138107392,8175132672,5398772096,11662403,269095,2602,811008,11698176,37,1395,/input/data/work/53/d1507c09cea76559ac93e87481459b,true,-,5,1,3,25
251,hu-worker-c40,2a/ce32a9,nf-2ace32a92d4a6d1c4df98eb68a6b414d,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713189388521,1713192416000,1713192690000,3301479,274000,-,478.3,2.6,7034142720,8158355456,7049531392,8158359552,5444340174,11656468,270713,2605,11001856,11694080,158,1343,/input/data/work/2a/ce32a92d4a6d1c4df98eb68a6b414d,true,-,7,2,3,30
336,hu-worker-c43,36/ed958f,nf-36ed958f8dd0210f740afe78f4caeeae,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/picard:3.0.0--hdfd78af_1,6,28800000,-,38654705664,1,1713191020443,1713192182000,1713192740000,1719557,555000,-,109.1,8.0,21499879424,36045615104,21499957248,36045623296,4203888476,2224890147,755270,18090,28672,2226012160,25,2,/input/data/work/36/ed958f8dd0210f740afe78f4caeeae,true,-,6,2,3,25
344,hu-worker-c43,6e/2d5209,nf-6e2d5209fe16031c8af3d69a80ec0909,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/picard:3.0.0--hdfd78af_1,6,28800000,-,38654705664,1,1713191153515,1713192183000,1713192735000,1581485,548000,-,108.1,6.5,17641967616,36045615104,17667854336,36112732160,4216485259,2231493904,756045,18147,1040384,2232573952,14,2,/input/data/work/6e/2d5209fe16031c8af3d69a80ec0909,true,-,4,1,3,15
273,hu-worker-c43,36/d485f7,nf-36d485f7326188b14df88804aa994634,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713189821261,1713192614000,1713192772000,2950739,157000,-,456.5,2.7,7182794752,8175132672,7200686080,8175648768,5720682425,11675034,279201,2607,0,11710464,35,766,/input/data/work/36/d485f7326188b14df88804aa994634,true,-,7,2,4,38
310,hu-worker-c23,e6/ea2da8,nf-e6ea2da87b198791873eb91324341ee1,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713190597446,1713192659000,1713192815000,2217554,155000,-,458.0,2.6,7092981760,8158351360,7106617344,8158867456,5780171092,11670231,281765,2606,49152,11702272,53,894,/input/data/work/e6/ea2da87b198791873eb91324341ee1,true,-,7,2,3,30
261,hu-worker-c29,2a/b8f8ff,nf-2ab8f8fff3fcced61d30a42a230c89bb,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713189582761,1713192514000,1713192824000,3241239,310000,-,472.7,2.6,7088484352,8184569856,7103164416,8184573952,5529911632,11672101,273216,2608,184320,11702272,29,1744,/input/data/work/2a/b8f8fff3fcced61d30a42a230c89bb,true,-,8,2,3,28
290,hu-worker-c29,0f/5974c6,nf-0f5974c6e9c2144824d66205af5697ec,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713190216074,1713192514000,1713192826000,2609926,311000,-,473.4,2.7,7335469056,9248878592,7353077760,9249394688,5545260515,11679195,272737,2609,0,11714560,40,2130,/input/data/work/0f/5974c6e9c2144824d66205af5697ec,true,-,5,1,3,25
422,hu-worker-c29,2d/1c921b,nf-2d1c921b828094bc1bf033c01b22a76e,NFCORE_RNASEQ:RNASEQ:DUPRADAR,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/bioconductor-dupradar:1.28.0--r42hdfd78af_0,1,72000000,-,6442450944,1,1713192078435,1713192395000,1713192866000,787565,471000,-,105.5,0.2,442777600,4826210304,442966016,4936024064,11815865382,304328461,1480424,74110,176128,304422912,11478,179,/input/data/work/2d/1c921b828094bc1bf033c01b22a76e,true,-,8,1,3,26
342,hu-worker-c23,e0/60c656,nf-e060c65648244a7283d4de8ed77da2ff,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/picard:3.0.0--hdfd78af_1,6,28800000,-,38654705664,1,1713191117562,1713192310000,1713192870000,1752438,556000,-,107.2,7.0,18863144960,36045615104,18863542272,36112732160,4242278056,2245862675,762119,18259,11042816,2246619136,14,2,/input/data/work/e0/60c65648244a7283d4de8ed77da2ff,true,-,7,2,3,28
442,hu-worker-c23,e6/2dcfac,nf-e62dcfac6fbbcb16eb379030304d8f06,NFCORE_RNASEQ:RNASEQ:DUPRADAR,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/bioconductor-dupradar:1.28.0--r42hdfd78af_0,1,72000000,-,6442450944,1,1713192404735,1713192614000,1713192877000,472265,263000,-,103.8,0.2,435929088,5220577280,436187136,5220581376,11841096777,167609827,1463223,40735,0,167677952,6467,82,/input/data/work/e6/2dcfac6fbbcb16eb379030304d8f06,true,-,6,1,3,26
163,hu-worker-c40,f6/9ae9ca,nf-f69ae9caaab0373fff256761f49d39e8,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,TREATMENT_rhINFa2b_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhINFa2b_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-1fa26d1ce03c295fe2fdcf85831a92fbcbd7e8c2:59cdd445419f14abac76b31dd0d71217994cbcc9-0,12,57600000,-,77309411328,1,1713186161733,1713190994000,1713192896000,6734267,1881000,-,867.7,14.2,38355095552,40308637696,38373957632,40308641792,61728949300,10972941930,4477688,2276386,16384,10973569024,189314,73523,/input/data/work/f6/9ae9caaab0373fff256761f49d39e8,true,-,7,2,3,41
435,hu-worker-c43,8f/bcc8fa,nf-8fbcc8fa08ca8a2307c69dd28b03d1b3,NFCORE_RNASEQ:RNASEQ:DUPRADAR,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/bioconductor-dupradar:1.28.0--r42hdfd78af_0,1,72000000,-,6442450944,1,1713192356287,1713192611000,1713192888000,531713,276000,-,108.5,0.2,433467392,4826210304,433651712,4936024064,11778697924,165443234,1455301,40196,0,165511168,6754,48,/input/data/work/8f/bcc8fa08ca8a2307c69dd28b03d1b3,true,-,4,1,3,28
338,hu-worker-c23,90/05255d,nf-9005255d20a246afba30899526e5ef13,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/picard:3.0.0--hdfd78af_1,6,28800000,-,38654705664,1,1713191026445,1713192358000,1713192921000,1894555,559000,-,107.3,6.4,17217277952,36045615104,17221947392,36112732160,4258067574,2254599912,767898,18327,8192,2255806464,14,2,/input/data/work/90/05255d20a246afba30899526e5ef13,true,-,5,1,3,35
340,hu-worker-c43,fc/d485ca,nf-fcd485caeeba295462b9e97eac36be16,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713191045453,1713192738000,1713192924000,1878547,186000,-,475.4,2.6,7065743360,8158355456,7084511232,8158871552,5942568317,11674922,287268,2611,0,11710464,45,2142,/input/data/work/fc/d485caeeba295462b9e97eac36be16,true,-,7,2,3,29
312,hu-worker-c43,83/ccd0e1,nf-83ccd0e12e409df55de826d007ea5462,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713190778905,1713192744000,1713192929000,2150095,185000,-,479.3,2.7,7318917120,9254117376,7328743424,9254121472,6016421252,11694764,288623,2609,0,11730944,47,2462,/input/data/work/83/ccd0e12e409df55de826d007ea5462,true,-,7,2,3,36
172,hu-worker-c43,4b/6b63da,nf-4b6b63da657b63b1128133ccdf57ddf8,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713186399213,1713192927000,1713192935000,6535787,8000,-,131.5,0.0,17645568,175685632,17645568,231661568,982181178,2096278,30199,529,532480,2101248,79529,34,/input/data/work/4b/6b63da657b63b1128133ccdf57ddf8,true,-,5,1,3,35
241,hu-worker-c43,95/fe1ae0,nf-95fe1ae03a9ea6f860c11c87967f7cea,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713189046202,1713192927000,1713192936000,3889798,8000,-,128.1,0.0,17244160,175222784,17244160,231661568,1041385276,2107228,32005,532,0,2113536,78135,22,/input/data/work/95/fe1ae03a9ea6f860c11c87967f7cea,true,-,7,2,3,57
180,hu-worker-c43,5e/a14939,nf-5ea149399da540b5750ad387650331b5,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713186578253,1713192938000,1713192948000,6369747,9000,-,129.2,0.0,19730432,177233920,19730432,231661568,1202493509,2176622,36921,549,0,2183168,104911,50,/input/data/work/5e/a149399da540b5750ad387650331b5,true,-,6,2,4,37
166,hu-worker-c43,bf/332edd,nf-bf332edd4ee5c00c612be5f987d79fe1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713186289192,1713192946000,1713192956000,6666808,9000,-,127.0,0.0,19509248,177340416,19509248,231661568,1268046629,2225430,38923,561,0,2232320,105131,17,/input/data/work/bf/332edd4ee5c00c612be5f987d79fe1,true,-,6,1,4,29
254,hu-worker-c43,12/ca07d6,nf-12ca07d6e35ffa7637c32c8e78d61bb4,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713189464778,1713192950000,1713192960000,3495222,10000,-,128.0,0.0,18907136,176508928,18907136,231661568,1276702176,2193652,39187,553,0,2199552,103218,49,/input/data/work/12/ca07d6e35ffa7637c32c8e78d61bb4,true,-,55,2,4,35
274,hu-worker-c43,22/309d65,nf-22309d6503a729d61e9f82466f2a183d,NFCORE_RNASEQ:RNASEQ:QUANTIFY_SALMON:SALMON_TX2GENE,genes.gtf,NFCORE_RNASEQ:RNASEQ:QUANTIFY_SALMON:SALMON_TX2GENE (genes.gtf),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,2,14400000,-,12884901888,1,1713189916732,1713192927000,1713192962000,3045268,35000,-,99.6,2.7,7312523264,7321915392,7312523264,7321919488,916952435,8515484,112127,1061,5869568,8523776,246,330,/input/data/work/22/309d6503a729d61e9f82466f2a183d,true,-,12,1,5,39
278,hu-worker-c40,20/264933,nf-202649330412192bdc3a87f48bd71c47,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713190011355,1713192657000,1713192965000,2953645,307000,-,475.6,2.6,7076384768,8163598336,7094063104,8163602432,5768137830,11670176,281214,2609,0,11702272,53,1750,/input/data/work/20/2649330412192bdc3a87f48bd71c47,true,-,7,2,3,29
352,hu-worker-c43,ee/1a236a,nf-ee1a236a48f574842352a2fe90fe6d71,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713191223093,1713192774000,1713192958000,1734907,184000,-,475.2,2.6,7103680512,8167792640,7119675392,8167796736,6034870968,11681534,290256,2610,0,11718656,30,742,/input/data/work/ee/1a236a48f574842352a2fe90fe6d71,true,-,7,2,8,28
265,hu-worker-c43,0b/37dff4,nf-0b37dff4e5a861a5522e9bfd35a08398,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713189583852,1713192958000,1713192969000,3385148,11000,-,129.3,0.0,19845120,177627136,19845120,231661568,1345645991,2244236,41292,565,0,2248704,112542,58,/input/data/work/0b/37dff4e5a861a5522e9bfd35a08398,true,-,6,7,3,38
354,hu-worker-c43,46/ad77e8,nf-46ad77e8c14df3c0ee8f2bbf55469a83,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/picard:3.0.0--hdfd78af_1,6,28800000,-,38654705664,1,1713191312188,1713192400000,1713192974000,1661812,570000,-,107.0,6.6,17731321856,36045615104,17731764224,36045623296,4324731675,2289258167,772753,18612,12288,2290356224,13,2,/input/data/work/46/ad77e8c14df3c0ee8f2bbf55469a83,true,-,7,1,3,40
170,hu-worker-c43,c9/acf406,nf-c9acf406747ecd8973451bf986b11b0a,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713186354294,1713192964000,1713192978000,6623706,14000,-,118.9,0.0,18587648,176119808,18587648,231661568,1549689926,2304950,47519,580,0,2310144,101783,50,/input/data/work/c9/acf406747ecd8973451bf986b11b0a,true,-,6,1,4,38
182,hu-worker-c43,6e/626126,nf-6e626126b30cd55aa15019d843c75250,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713186628225,1713192963000,1713192976000,6347775,13000,-,120.1,0.0,19271680,177111040,19271680,231661568,1491309615,2316310,45735,583,0,2322432,108914,53,/input/data/work/6e/626126b30cd55aa15019d843c75250,true,-,6,2,3,36
308,hu-worker-c40,4d/bc367b,nf-4dbc367bcfb323a12b1a8f96b5309f06,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713190560072,1713192687000,1713192985000,2424928,298000,-,478.4,2.6,6962225152,8170938368,6977069056,8171454464,5835897343,11667578,283705,2606,0,11702272,40,1218,/input/data/work/4d/bc367bcfb323a12b1a8f96b5309f06,true,-,8,1,3,31
186,hu-worker-c43,8f/e55d9c,nf-8fe55d9c63ce180953dbc1a93c99f3fa,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713186688148,1713192978000,1713192991000,6302852,13000,-,129.9,0.0,19607552,177356800,19607552,231661568,1632897389,2343126,50057,589,0,2347008,117300,183,/input/data/work/8f/e55d9c63ce180953dbc1a93c99f3fa,true,-,7,1,4,28
284,hu-worker-c43,03/07dff6,nf-0307dff6b918e8ccbc0ed7c026bfbbb6,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1713190111950,1713192972000,1713192985000,2873050,13000,-,123.0,0.0,18665472,176340992,18665472,231661568,1584568400,2335828,48581,588,0,2342912,103100,71,/input/data/work/03/07dff6b918e8ccbc0ed7c026bfbbb6,true,-,4,1,3,24
426,hu-worker-c23,80/52de3c,nf-8052de3c17907e7e5cba8a9b8d5e9428,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1713192180292,1713192818000,1713192991000,810708,173000,-,466.3,2.6,7140487168,8175132672,7153434624,8175648768,6094239758,11681443,292002,2610,0,11718656,36,1908,/input/data/work/80/52de3c17907e7e5cba8a9b8d5e9428,true,-,8,2,4,40
